Date,Open,High,Low,Close,Adj Close,Volume,Dividend
2024-07-04,151.82,151.82,151.82,151.66,145.81,5.0,0.0
2024-07-05,150.92,150.92,150.92,150.72,144.91,30.0,0.0
2024-07-08,150.92,150.92,150.3,150.32,144.53,59.0,0.0
2024-07-09,149.72,150.94,149.72,150.0,144.22,37.0,0.0
2024-07-10,150.0,150.0,150.0,149.92,144.14,7.0,0.0
2024-07-11,152.2,152.56,148.68,150.4,144.6,295.0,0.0
2024-07-12,150.9,153.0,150.9,152.96,147.06,195.0,0.0
2024-07-15,153.0,153.0,153.0,151.16,145.33,20.0,0.0
2024-07-17,151.34,153.74,151.34,153.4,147.49,257.0,0.0
2024-07-18,155.0,159.92,155.0,157.88,151.79,290.0,0.0
2024-07-19,156.04,156.04,155.86,155.52,149.53,34.0,0.0
2024-07-22,156.1,156.1,155.98,154.64,148.68,36.0,0.0
2024-07-24,153.2,153.2,153.2,153.26,147.35,1.0,0.0
2024-07-25,154.2,155.22,154.2,157.16,151.1,65.0,0.0
2024-07-26,158.06,158.08,158.06,158.6,152.49,507.0,0.0
2024-07-29,159.98,159.98,158.58,159.12,152.99,224.0,0.0
2024-07-30,159.84,159.84,159.42,159.54,153.39,36.0,0.0
2024-07-31,160.74,160.74,160.74,161.04,154.83,10.0,0.0
2024-08-01,159.7,160.5,159.7,161.08,154.87,53.0,0.0
2024-08-02,162.26,162.26,162.26,160.0,153.83,10.0,0.0
2024-08-05,156.12,163.32,156.12,159.64,153.49,48.0,0.0
2024-08-06,158.82,160.2,158.82,159.78,153.62,393.0,0.0
2024-08-08,156.6,158.54,156.6,157.86,151.78,45.0,0.0
2024-08-12,158.34,158.34,158.34,157.06,151.01,10.0,0.0
2024-08-13,156.6,156.8,156.6,156.98,150.93,47.0,0.0
2024-08-16,156.5,156.5,156.5,156.86,150.81,10.0,0.0
2024-08-19,156.94,156.94,156.94,156.74,150.7,10.0,0.0
2024-08-20,156.96,156.98,156.88,157.26,151.2,30.0,0.0
2024-08-21,157.2,157.86,157.2,157.6,151.53,50.0,0.0
2024-08-22,158.3,158.3,158.3,157.76,151.68,20.0,0.0
2024-08-23,157.2,157.2,157.2,155.92,149.91,4.0,0.0
2024-08-27,158.62,158.62,158.12,157.48,151.41,6.0,0.0
2024-08-28,157.56,157.56,156.64,157.2,151.14,39.0,0.0
2024-08-30,156.0,156.0,155.86,155.44,149.45,20.0,0.0
2024-09-02,158.02,158.02,158.02,157.96,151.87,13.0,0.0
2024-09-03,158.86,159.3,158.86,159.76,153.6,50.0,0.0
2024-09-04,160.86,161.68,160.86,161.24,155.03,41.0,0.0
2024-09-05,153.2,160.5,146.0,158.56,152.45,64.0,0.0
2024-09-06,,,,,,,1.168552
2024-09-09,160.6,160.6,160.6,161.2,156.32,1.0,0.0
2024-09-10,161.66,161.72,161.66,161.6,156.71,25.0,0.0
2024-09-11,160.32,160.32,160.32,158.86,154.05,16.0,0.0
2024-09-12,158.78,158.78,158.78,158.56,153.76,10.0,0.0
2024-09-13,165.62,165.62,160.52,159.86,155.02,180.0,0.0
2024-09-16,160.48,160.48,160.06,158.66,153.86,10.0,0.0
2024-09-18,160.02,160.02,160.02,159.0,154.19,18.0,0.0
2024-09-19,157.0,157.0,157.0,156.86,152.11,60.0,0.0
2024-09-26,152.4,152.4,151.54,152.04,147.44,25.0,0.0
2024-09-27,152.0,152.94,152.0,153.62,148.97,70.0,0.0
2024-09-30,151.9,152.98,151.76,152.26,147.65,177.0,0.0
2024-10-01,152.02,155.0,152.02,154.12,149.46,20.0,0.0
2024-10-02,155.0,155.0,153.7,153.1,148.47,3.0,0.0
2024-10-03,152.32,152.32,152.32,152.68,148.06,1.0,0.0
2024-10-07,154.14,154.14,152.1,152.14,147.54,44.0,0.0
2024-10-08,153.22,155.06,150.04,154.68,150.0,323.0,0.0
2024-10-09,154.5,156.5,154.5,156.7,151.96,45.0,0.0
2024-10-10,157.0,157.0,157.0,158.3,153.51,60.0,0.0
2024-10-11,157.7,157.7,157.44,158.74,153.94,65.0,0.0
2024-10-14,159.16,160.64,159.16,160.14,155.29,94.0,0.0
2024-10-15,167.48,167.48,161.02,162.16,157.25,94.0,0.0
2024-10-17,159.56,159.56,159.56,161.02,156.15,20.0,0.0
2024-10-21,160.8,162.74,160.78,161.92,157.02,130.0,0.0
2024-10-22,161.24,161.24,161.24,161.28,156.4,20.0,0.0
2024-10-30,154.54,154.54,152.8,154.04,149.38,272.0,0.0
2024-11-04,152.44,152.44,152.34,152.06,147.46,8.0,0.0
2024-11-05,153.4,153.4,153.4,153.16,148.53,3.0,0.0
2024-11-06,157.0,157.7,153.0,153.58,148.93,378.0,0.0
2024-11-07,153.9,154.04,153.9,152.48,147.87,100.0,0.0
2024-11-08,153.06,153.62,153.06,154.02,149.36,200.0,0.0
2024-11-11,155.08,155.98,154.52,154.36,149.69,47.0,0.0
2024-11-12,155.9,155.9,154.86,154.48,149.81,49.0,0.0
2024-11-13,155.02,155.02,154.74,154.22,149.55,81.0,0.0
2024-11-14,156.86,156.94,156.6,156.8,152.06,43.0,0.0
2024-11-15,159.38,159.38,151.5,150.78,146.22,251.0,0.0
2024-11-18,150.88,150.88,148.82,151.08,146.51,183.0,0.0
2024-11-19,150.98,151.16,147.98,148.7,144.2,114.0,0.0
2024-11-20,149.0,149.0,148.32,150.18,145.64,19.0,0.0
2024-11-21,151.44,152.64,151.22,152.04,147.44,17.0,0.0
2024-11-22,153.98,154.96,153.88,154.76,150.08,77.0,0.0
2024-11-25,155.38,155.38,154.96,155.18,150.48,29.0,0.0
2024-11-26,155.42,155.5,154.9,154.84,150.15,98.0,0.0
2024-11-27,154.6,155.6,154.6,155.3,150.6,30.0,0.0
2024-11-28,155.24,155.24,155.24,155.42,150.72,2.0,0.0
2024-11-29,154.62,154.62,154.62,154.34,149.67,20.0,0.0
2024-12-02,156.86,156.86,156.24,154.98,150.29,11.0,0.0
2024-12-04,154.6,154.6,152.12,152.28,147.67,61.0,0.0
2024-12-06,151.14,151.14,151.14,150.82,147.57,10.0,1.168552
2024-12-09,150.14,152.08,148.8,151.28,148.02,57.0,0.0
2024-12-10,150.84,150.96,150.84,151.76,148.49,6.0,0.0
2024-12-11,151.74,151.74,151.5,150.98,147.73,18.0,0.0
2024-12-12,152.16,152.16,152.16,151.44,148.18,40.0,0.0
2024-12-13,151.1,151.1,150.7,151.9,148.63,165.0,0.0
2024-12-16,150.76,150.76,150.76,150.5,147.26,27.0,0.0
2024-12-17,147.0,148.52,147.0,149.18,145.96,34.0,0.0
2024-12-18,149.5,150.38,147.58,147.78,144.6,124.0,0.0
2024-12-19,147.58,147.58,147.58,147.66,144.48,10.0,0.0
2024-12-20,147.02,147.02,145.44,146.68,143.52,29.0,0.0
2024-12-23,147.68,147.68,145.82,144.86,141.74,50.0,0.0
2024-12-27,151.6,151.6,145.94,146.8,143.64,59.0,0.0
2024-12-30,147.04,147.3,145.52,146.62,143.46,43.0,0.0
2025-01-02,148.36,148.36,148.36,147.56,144.38,20.0,0.0
2025-01-03,146.68,146.86,146.3,146.48,143.32,57.0,0.0
2025-01-06,145.26,145.26,142.2,142.38,139.31,158.0,0.0
2025-01-07,142.0,142.2,140.76,141.3,138.25,205.0,0.0
2025-01-08,141.0,142.18,141.0,141.34,138.29,133.0,0.0
2025-01-09,140.92,142.52,140.92,142.94,139.86,45.0,0.0
2025-01-10,142.8,142.8,139.0,139.14,136.14,77.0,0.0
2025-01-13,140.2,141.22,139.88,141.44,138.39,91.0,0.0
2025-01-14,141.9,141.9,140.84,139.8,136.79,193.0,0.0
2025-01-15,141.22,141.74,141.22,140.68,137.65,27.0,0.0
2025-01-16,141.1,141.58,140.6,141.16,138.12,24.0,0.0
2025-01-17,142.92,143.88,142.5,143.74,140.64,75.0,0.0
2025-01-20,144.88,145.16,144.88,144.14,141.03,40.0,0.0
2025-01-21,144.0,144.22,143.74,143.44,140.35,31.0,0.0
2025-01-22,143.1,143.1,143.1,143.12,140.04,8.0,0.0
2025-01-23,142.96,142.96,142.2,142.24,139.17,36.0,0.0
2025-01-24,142.5,142.5,141.5,141.84,138.78,44.0,0.0
2025-01-27,143.02,145.74,142.98,146.58,143.42,151.0,0.0
2025-01-28,147.0,147.0,146.46,146.66,143.5,156.0,0.0
2025-01-29,146.0,146.0,144.84,145.5,142.36,125.0,0.0
2025-01-30,145.5,145.86,144.94,145.28,142.15,38.0,0.0
2025-01-31,146.5,146.5,145.82,145.42,142.29,62.0,0.0
2025-02-03,147.36,147.36,145.42,146.2,143.05,218.0,0.0
2025-02-04,146.56,146.56,138.4,138.38,135.4,683.0,0.0
2025-02-05,139.28,139.28,137.5,138.6,135.61,271.0,0.0
2025-02-06,140.92,140.92,140.02,139.18,136.18,53.0,0.0
2025-02-07,140.46,140.46,139.36,139.4,136.4,105.0,0.0
2025-02-10,139.78,140.8,138.78,138.98,135.98,192.0,0.0
2025-02-11,140.5,140.5,139.5,139.58,136.57,43.0,0.0
2025-02-12,140.86,141.28,139.14,139.12,136.12,128.0,0.0
2025-02-13,137.96,138.98,137.96,138.74,135.75,32.0,0.0
2025-02-14,138.74,138.74,138.0,137.92,134.95,67.0,0.0
2025-02-17,139.04,139.04,138.44,138.3,135.32,192.0,0.0
2025-02-18,137.9,138.04,136.16,136.88,133.93,116.0,0.0
2025-02-19,137.68,139.58,137.68,139.36,136.36,154.0,0.0
2025-02-20,140.0,141.48,139.26,141.88,138.82,36.0,0.0
2025-02-21,142.52,144.1,142.2,144.7,141.58,251.0,0.0
2025-02-24,146.64,148.6,146.64,147.54,144.36,163.0,0.0
2025-02-25,150.0,150.68,149.96,150.06,146.83,102.0,0.0
2025-02-26,145.8,145.8,145.0,144.56,141.44,300.0,0.0
2025-02-27,145.1,145.44,144.16,146.0,142.85,223.0,0.0
2025-02-28,146.08,146.08,146.08,147.18,144.01,10.0,0.0
2025-03-03,147.3,147.84,147.3,147.78,144.6,73.0,0.0
2025-03-04,148.18,151.78,148.18,150.46,147.22,106.0,0.0
2025-03-05,144.58,144.58,143.34,143.54,140.45,120.0,0.0
2025-03-06,136.5,141.0,136.5,143.16,140.07,6.0,0.0
2025-03-07,141.32,142.5,141.0,143.98,142.22,49.0,1.168552
2025-03-10,142.4,142.4,142.4,145.6,143.82,5.0,0.0
2025-03-11,142.0,142.0,141.62,139.78,138.07,70.0,0.0
2025-03-12,138.56,138.56,135.5,135.76,134.1,210.0,0.0
2025-03-13,137.2,137.54,136.56,137.04,135.37,149.0,0.0
2025-03-17,136.0,136.0,136.0,138.44,136.75,10.0,0.0
2025-03-18,138.5,138.5,136.72,136.52,134.85,45.0,0.0
2025-03-19,137.44,137.44,135.8,135.88,134.22,132.0,0.0
2025-03-20,137.14,137.14,136.3,135.78,134.12,10.0,0.0
2025-03-21,136.34,136.34,135.0,135.26,133.61,99.0,0.0
2025-03-24,134.92,134.92,134.0,135.22,133.57,140.0,0.0
2025-03-25,135.68,135.68,134.0,134.8,133.16,325.0,0.0
2025-03-26,136.7,137.54,136.7,137.4,135.72,126.0,0.0
2025-03-27,138.42,138.7,138.42,138.72,137.03,70.0,0.0
2025-03-31,138.38,140.6,138.38,140.24,138.53,114.0,0.0
2025-04-01,138.52,138.52,138.0,138.42,136.73,17.0,0.0
2025-04-02,138.44,138.44,138.0,137.84,136.16,117.0,0.0
2025-04-03,138.1,138.1,138.1,138.74,137.05,3.0,0.0
2025-04-04,138.56,138.56,136.74,136.46,134.79,76.0,0.0
2025-04-07,132.88,132.88,130.18,129.84,128.26,34.0,0.0
2025-04-08,133.28,133.28,132.0,132.1,130.49,90.0,0.0
2025-04-09,126.34,127.92,125.22,126.88,125.33,132.0,0.0
2025-04-10,133.26,133.88,129.62,129.62,128.04,188.0,0.0
2025-04-11,129.12,129.12,127.66,125.86,124.32,12.0,0.0
2025-04-14,128.2,128.68,128.2,127.9,126.34,10.0,0.0
2025-04-15,129.94,129.94,128.0,127.48,125.92,12.0,0.0
2025-04-16,125.48,125.48,125.32,125.86,124.32,56.0,0.0
2025-04-17,124.0,125.0,123.9,125.68,124.15,47.0,0.0
2025-04-22,123.9,125.64,123.36,125.4,123.87,30.0,0.0
2025-04-23,126.98,126.98,126.0,124.6,123.08,77.0,0.0
2025-04-24,124.6,124.6,120.96,120.94,119.46,147.0,0.0
2025-04-25,120.0,120.2,116.44,116.6,115.18,215.0,0.0
2025-04-28,118.3,118.6,117.76,118.48,117.03,188.0,0.0
2025-04-29,117.02,117.02,116.78,117.24,115.81,10.0,0.0
2025-04-30,118.28,118.8,117.9,119.22,117.77,193.0,0.0
2025-05-02,118.9,118.94,117.72,117.9,116.46,85.0,0.0
2025-05-05,119.16,119.16,117.34,117.1,115.67,25.0,0.0
2025-05-06,117.06,117.06,115.36,115.58,114.17,269.0,0.0
2025-05-07,115.86,115.86,115.44,115.3,113.89,59.0,0.0
2025-05-08,117.98,117.98,117.0,117.14,115.71,112.0,0.0
2025-05-09,117.2,117.66,116.5,116.52,115.1,326.0,0.0
2025-05-12,120.78,120.78,116.9,117.82,116.38,246.0,0.0
2025-05-13,118.64,119.46,116.96,117.16,115.73,930.0,0.0
2025-05-14,116.88,117.06,114.36,114.7,113.3,304.0,0.0
2025-05-15,115.34,116.72,115.08,116.76,115.34,50.0,0.0
2025-05-16,117.96,118.3,117.4,117.92,116.48,116.0,0.0
2025-05-19,118.08,118.08,117.0,117.18,115.75,210.0,0.0
2025-05-20,117.46,117.96,117.1,117.24,115.81,224.0,0.0
2025-05-21,116.76,116.98,115.74,115.74,114.33,132.0,0.0
2025-05-22,115.46,115.68,114.38,114.46,113.06,195.0,0.0
2025-05-23,115.52,115.84,113.0,113.5,112.12,325.0,0.0
2025-05-26,118.26,118.26,114.82,115.54,114.13,21.0,0.0
2025-05-27,114.34,114.88,114.0,114.96,113.56,90.0,0.0
2025-05-28,116.62,116.76,116.3,116.4,114.98,132.0,0.0
2025-05-29,116.64,116.64,115.0,115.4,113.99,131.0,0.0
2025-05-30,116.62,118.28,116.16,116.16,114.74,123.0,0.0
2025-06-02,118.98,118.98,115.66,113.66,112.27,123.0,0.0
2025-06-03,113.98,115.18,113.98,115.46,114.05,40.0,0.0
2025-06-04,116.68,116.84,115.46,115.96,114.55,179.0,0.0
2025-06-05,115.96,123.0,113.6,116.58,115.16,237.0,0.0
2025-06-06,114.36,115.7,114.0,114.1,114.1,127.0,1.226764
2025-06-09,113.98,114.28,113.76,113.82,113.82,107.0,0.0
2025-06-10,114.18,114.18,113.24,114.72,114.72,126.0,0.0
2025-06-11,115.0,115.26,113.4,113.42,113.42,138.0,0.0
2025-06-12,114.82,114.82,111.98,113.28,113.28,74.0,0.0
2025-06-13,114.4,114.44,114.4,113.9,113.9,63.0,0.0
2025-06-16,113.46,114.4,113.4,113.18,113.18,50.0,0.0
2025-06-17,113.76,113.76,113.18,113.8,113.8,108.0,0.0
2025-06-18,113.0,113.0,112.5,112.22,112.22,45.0,0.0
2025-06-19,113.08,113.08,112.6,112.6,112.6,81.0,0.0
2025-06-20,112.62,113.16,112.62,112.64,112.64,35.0,0.0
2025-06-23,108.32,112.64,108.32,111.36,111.36,139.0,0.0
2025-06-24,111.78,122.86,111.76,111.7,111.7,808.0,0.0
2025-06-25,113.4,113.4,111.0,110.72,110.72,419.0,0.0
2025-06-26,109.74,110.02,109.0,109.5,109.5,343.0,0.0
2025-06-27,110.04,110.8,109.8,111.34,111.34,219.0,0.0
2025-06-30,112.06,112.68,111.78,112.4,112.4,432.0,0.0
2025-07-01,112.5,114.84,112.18,115.3,115.3,898.0,0.0
2025-07-02,115.1,116.08,113.66,116.02,116.02,858.0,0.0
2025-07-03,116.32,116.78,115.0,115.16,115.16,168.0,0.0
2025-07-04,115.44,116.14,115.44,115.8,115.8,148.0,0.0
2025-07-07,115.62,116.1,114.0,114.58,114.58,130.0,0.0
2025-07-08,114.12,115.9,114.12,115.28,115.28,39.0,0.0
2025-07-09,115.94,115.94,114.2,113.88,113.88,32.0,0.0
2025-07-10,115.1,117.2,114.96,116.6,116.6,276.0,0.0
2025-07-11,116.92,116.94,115.16,114.62,114.62,67.0,0.0
2025-07-14,115.92,115.92,115.4,115.3,115.3,134.0,0.0
2025-07-15,115.82,116.06,115.82,115.6,115.6,314.0,0.0
2025-07-16,116.08,116.08,116.08,115.02,115.02,10.0,0.0
2025-07-17,116.66,124.68,116.5,124.74,124.74,1156.0,0.0
2025-07-18,124.68,125.52,123.9,123.94,123.94,325.0,0.0
2025-07-21,123.3,123.52,122.4,120.24,120.24,38.0,0.0
2025-07-22,121.68,123.0,120.54,123.74,123.74,140.0,0.0
2025-07-23,124.64,125.24,123.6,124.12,124.12,563.0,0.0
2025-07-24,123.3,124.06,123.26,123.56,123.56,52.0,0.0
2025-07-25,123.5,125.0,121.8,121.66,121.66,196.0,0.0
2025-07-28,122.46,123.2,122.0,122.64,122.64,135.0,0.0
2025-07-29,122.84,124.0,122.54,124.6,124.6,189.0,0.0
2025-07-30,124.26,125.0,123.9,125.54,125.54,258.0,0.0
2025-07-31,124.52,124.64,121.5,121.9,121.9,319.0,0.0
2025-08-01,120.98,121.18,120.0,121.06,121.06,255.0,0.0
